"key","brand","country","vertical","cost_amt","click_cnt","avg_cpc_meas","search_cnt","sov_meas"
Momondo_DR Congo_Hotel Citywide,Momondo,DR Congo,Hotel Citywide,6.564899999999999,562,0.011681316725978646,6117,0.0918751021742684322
KAYAK_Gabon_Hotel Citywide,KAYAK,Gabon,Hotel Citywide,29.276999999999997,1228,0.023841205211726384,5725,0.2144978165938864628
Momondo_Gabon_Hotel Citywide,Momondo,Gabon,Hotel Citywide,2.527199999999999,301,0.00839601328903654,5725,0.0525764192139737991
Hotelscombined_Gabon_Hotel Citywide,Hotelscombined,Gabon,Hotel Citywide,0.9747,292,0.003338013698630137,5725,0.0510043668122270742
Momondo_Gibraltar_Hotel Citywide,Momondo,Gibraltar,Hotel Citywide,0.7704000000000002,48,0.016050000000000005,932,0.0515021459227467811
Hotelscombined_Gibraltar_Hotel Citywide,Hotelscombined,Gibraltar,Hotel Citywide,1.0640999999999998,123,0.008651219512195121,932,0.1319742489270386266
KAYAK_Gibraltar_Hotel Citywide,KAYAK,Gibraltar,Hotel Citywide,10.0739,345,0.029199710144927535,932,0.3701716738197424892
Hotelscombined_India_Hotel Citywide,Hotelscombined,India,Hotel Citywide,2805.6635000000174,772597,0.003631470870324396,1964559,0.3932673948708081559
Swoodoo_India_Hotel Citywide,Swoodoo,India,Hotel Citywide,0.4182,26,0.016084615384615385,1964559,0.0000132345223533627
KAYAK_India_Hotel Citywide,KAYAK,India,Hotel Citywide,1605.72860000011,586398,0.0027382913993569385,1964559,0.2984883630372007152
Momondo_India_Hotel Citywide,Momondo,India,Hotel Citywide,1118.0124999999944,92604,0.012073047600535554,1964559,0.0471372964619540568
Momondo_New Zealand_Hotel Citywide,Momondo,New Zealand,Hotel Citywide,105.09840000000005,7804,0.01346724756535111,46184,0.1689762688376927074
Swoodoo_New Zealand_Hotel Citywide,Swoodoo,New Zealand,Hotel Citywide,0.0171,1,0.0171,46184,0.0000216525203533691
Hotelscombined_New Zealand_Hotel Citywide,Hotelscombined,New Zealand,Hotel Citywide,53.93239999999997,8440,0.006390094786729855,46184,0.1827472717824354754
