device,brand,country,vertical,sov
-1,Hotelscombined,Central African Republic,Hotel Citywide,1.9103%
-1,Swoodoo,Central African Republic,Hotel Citywide,0.0831%
-1,Hotelscombined,Central African Republic,Vacations,16.6667%
-1,KAYAK,Chad,Flights,0.3957%
-1,Hotelscombined,Chad,Flights,5.8120%
-1,CheapFlights,Chad,Flights,0.4946%
-1,Momondo,Chad,Flights,0.1979%
-1,KAYAK,Chad,Hotel,5.3571%
-1,Hotelscombined,Chad,Hotel,3.5714%
-1,KAYAK,Chad,Hotel Citywide,4.9379%
-1,Momondo,Chad,Hotel Citywide,1.7175%
-1,Hotelscombined,Chad,Hotel Citywide,0.7395%
-1,KAYAK,Chad,Vacations,8.3333%
-1,Hotelscombined,Chad,Vacations,16.6667%
-1,Momondo,Chile,Car Rentals,25.0001%
-1,KAYAK,Chile,Flights,5.5150%
-1,CheapFlights,Chile,Flights,5.2800%
-1,Momondo,Chile,Flights,2.5708%
-1,Hotelscombined,Chile,Flights,3.5303%
-1,Hotelscombined,Chile,Hotel,9.5094%
-1,KAYAK,Chile,Hotel,7.3725%
-1,Momondo,Chile,Hotel,1.3747%
-1,Momondo,Chile,Hotel Citywide,2.2045%
-1,Hotelscombined,Chile,Hotel Citywide,3.0965%
-1,KAYAK,Chile,Hotel Citywide,0.7186%
-1,Swoodoo,Chile,Hotel Citywide,0.0006%
-1,Hotelscombined,Chile,Vacations,17.4658%
-1,KAYAK,Chile,Vacations,1.0274%
-1,Momondo,China,Car Rentals,25.0000%
-1,Hotelscombined,China,Flights,11.5854%
-1,Hotelscombined,China,Hotel,4.8213%
-1,Hotelscombined,China,Hotel Citywide,5.8492%
-1,KAYAK,China,Hotel Citywide,0.0160%
-1,Momondo,China,Hotel Citywide,0.0048%
-1,Hotelscombined,China,Vacations,13.8889%
-1,KAYAK,Christmas Island,Hotel,8.3333%
-1,Hotelscombined,Christmas Island,Hotel,8.3333%
-1,KAYAK,Cocos [Keeling] Islands,Hotel Citywide,2.7778%
-1,Momondo,Cocos [Keeling] Islands,Hotel Citywide,2.7778%
-1,Hotelscombined,Cocos [Keeling] Islands,Hotel Citywide,2.7778%
-1,Momondo,Colombia,Car Rentals,25.0000%
-1,KAYAK,Colombia,Flights,4.0687%
-1,CheapFlights,Colombia,Flights,4.9757%
-1,Momondo,Colombia,Flights,2.6556%
-1,Hotelscombined,Colombia,Flights,1.2085%
-1,Hotelscombined,Colombia,Hotel,10.8175%
-1,Momondo,Colombia,Hotel,1.9723%
-1,KAYAK,Colombia,Hotel,7.7377%
-1,KAYAK,Colombia,Hotel Citywide,5.1916%
-1,Momondo,Colombia,Hotel Citywide,3.4575%
-1,Hotelscombined,Colombia,Hotel Citywide,4.4000%
-1,Swoodoo,Colombia,Hotel Citywide,0.0011%
-1,Hotelscombined,Colombia,Vacations,20.1138%
-1,KAYAK,Colombia,Vacations,0.9091%
-1,KAYAK,Comoros,Flights,0.2728%
-1,Hotelscombined,Comoros,Flights,3.2280%
-1,Momondo,Comoros,Flights,0.1364%
-1,CheapFlights,Comoros,Flights,0.1819%
-1,KAYAK,Comoros,Hotel,16.6667%
-1,Hotelscombined,Comoros,Hotel,16.6667%
-1,KAYAK,Comoros,Hotel Citywide,4.4493%
-1,Momondo,Comoros,Hotel Citywide,2.1187%
-1,Hotelscombined,Comoros,Hotel Citywide,2.2246%
-1,KAYAK,Congo Republic,Flights,0.2575%
-1,CheapFlights,Congo Republic,Flights,0.5301%
-1,Hotelscombined,Congo Republic,Flights,5.0432%
-1,Momondo,Congo Republic,Flights,0.1817%
-1,KAYAK,Congo Republic,Hotel,13.1251%
-1,Momondo,Congo Republic,Hotel,10.0001%
-1,Hotelscombined,Congo Republic,Hotel,8.7501%
-1,KAYAK,Congo Republic,Hotel Citywide,9.0485%
-1,Momondo,Congo Republic,Hotel Citywide,3.1850%
-1,Hotelscombined,Congo Republic,Hotel Citywide,3.4915%
-1,KAYAK,Congo Republic,Vacations,25.0000%
-1,Momondo,Cook Islands,Flights,3.2609%
-1,Hotelscombined,Cook Islands,Flights,7.6087%
-1,KAYAK,Cook Islands,Flights,2.1739%
-1,CheapFlights,Cook Islands,Flights,1.0870%
-1,KAYAK,Cook Islands,Hotel,4.7619%
-1,Momondo,Cook Islands,Hotel,2.3809%
-1,Hotelscombined,Cook Islands,Hotel,3.5714%
-1,KAYAK,Cook Islands,Hotel Citywide,10.0001%
-1,Momondo,Cook Islands,Hotel Citywide,3.5715%
-1,Hotelscombined,Cook Islands,Hotel Citywide,1.7857%
-1,Momondo,Costa Rica,Car Rentals,25.0000%
-1,Momondo,Costa Rica,Flights,0.4876%
-1,Hotelscombined,Costa Rica,Flights,4.8474%
-1,CheapFlights,Costa Rica,Flights,0.4368%
-1,KAYAK,Costa Rica,Flights,0.3480%
-1,KAYAK,Costa Rica,Hotel,8.9028%
-1,Hotelscombined,Costa Rica,Hotel,10.5770%
-1,Momondo,Costa Rica,Hotel,1.8991%
-1,Hotelscombined,Costa Rica,Hotel Citywide,5.5964%
-1,KAYAK,Costa Rica,Hotel Citywide,3.9384%
-1,Momondo,Costa Rica,Hotel Citywide,3.1471%
-1,CheapFlights,Costa Rica,Hotel Citywide,0.0154%
-1,Swoodoo,Costa Rica,Hotel Citywide,0.0034%
-1,Hotelscombined,Costa Rica,Vacations,21.0527%
-1,Momondo,Croatia,Car Rentals,24.9999%
-1,CheapFlights,Croatia,Flights,3.9539%
-1,Momondo,Croatia,Flights,2.3610%
-1,KAYAK,Croatia,Flights,2.1721%
-1,Hotelscombined,Croatia,Flights,5.3688%
-1,KAYAK,Croatia,Hotel,11.2917%
-1,Momondo,Croatia,Hotel,1.0843%
-1,Hotelscombined,Croatia,Hotel,4.9876%
-1,KAYAK,Croatia,Hotel Citywide,8.2141%
-1,Momondo,Croatia,Hotel Citywide,1.9891%
-1,Hotelscombined,Croatia,Hotel Citywide,1.7242%
-1,Swoodoo,Croatia,Hotel Citywide,0.0407%
-1,Hotelscombined,Croatia,Vacations,16.8421%
-1,KAYAK,Croatia,Vacations,1.3158%
-1,CheapFlights,Cuba,Flights,1.1556%
-1,Hotelscombined,Cuba,Flights,4.8633%
-1,KAYAK,Cuba,Flights,0.5828%
-1,Momondo,Cuba,Flights,0.3996%
-1,KAYAK,Cuba,Hotel,1.8750%
-1,Momondo,Cuba,Hotel,3.1250%
-1,KAYAK,Cuba,Hotel Citywide,2.2162%
-1,Momondo,Cuba,Hotel Citywide,0.7765%
-1,Hotelscombined,Cuba,Hotel Citywide,1.5142%
-1,CheapFlights,Cuba,Hotel Citywide,0.0536%
-1,Swoodoo,Cuba,Hotel Citywide,0.0030%
-1,Hotelscombined,Cuba,Vacations,4.1667%
-1,KAYAK,Curaçao,Flights,3.3130%
-1,CheapFlights,Curaçao,Flights,2.8049%
-1,Momondo,Curaçao,Flights,1.6260%
-1,Hotelscombined,Curaçao,Flights,6.8699%
-1,KAYAK,Curaçao,Hotel,7.1356%
-1,Hotelscombined,Curaçao,Hotel,8.4829%
-1,Momondo,Curaçao,Hotel,0.9980%
-1,KAYAK,Curaçao,Hotel Citywide,9.6783%
-1,Momondo,Curaçao,Hotel Citywide,2.1556%
-1,Hotelscombined,Curaçao,Hotel Citywide,2.4510%
-1,Hotelscombined,Curaçao,Vacations,20.0000%
-1,Momondo,Cyprus,Car Rentals,25.0000%
-1,CheapFlights,Cyprus,Flights,5.1760%
-1,KAYAK,Cyprus,Flights,2.0475%
-1,Momondo,Cyprus,Flights,2.1859%
-1,Hotelscombined,Cyprus,Flights,5.1705%
-1,KAYAK,Cyprus,Hotel,11.1030%
-1,Hotelscombined,Cyprus,Hotel,4.1396%
-1,Momondo,Cyprus,Hotel,1.4193%
-1,Swoodoo,Cyprus,Hotel,0.0296%
-1,KAYAK,Cyprus,Hotel Citywide,7.3616%
-1,Momondo,Cyprus,Hotel Citywide,1.8314%
-1,Hotelscombined,Cyprus,Hotel Citywide,3.0142%
-1,Hotelscombined,Cyprus,Vacations,15.8482%
-1,KAYAK,Cyprus,Vacations,2.9018%
-1,Momondo,Czechia,Car Rentals,25.0000%
-1,CheapFlights,Czechia,Flights,0.9647%
-1,Hotelscombined,Czechia,Flights,8.6078%
-1,Momondo,Czechia,Flights,0.4182%
-1,KAYAK,Czechia,Flights,0.1083%
-1,KAYAK,Czechia,Hotel,10.9296%
-1,Hotelscombined,Czechia,Hotel,5.3206%
-1,Momondo,Czechia,Hotel,0.5128%
-1,Swoodoo,Czechia,Hotel,0.0240%
-1,KAYAK,Czechia,Hotel Citywide,7.3607%
-1,Hotelscombined,Czechia,Hotel Citywide,1.8798%
-1,Momondo,Czechia,Hotel Citywide,1.2347%
-1,Swoodoo,Czechia,Hotel Citywide,0.0146%
-1,Hotelscombined,Czechia,Vacations,18.4782%
-1,KAYAK,Czechia,Vacations,1.8775%
-1,KAYAK,DR Congo,Flights,0.4447%
-1,Hotelscombined,DR Congo,Flights,8.5568%
-1,CheapFlights,DR Congo,Flights,0.5724%
-1,Momondo,DR Congo,Flights,0.2018%
-1,KAYAK,DR Congo,Hotel,9.5340%
-1,Momondo,DR Congo,Hotel,10.3814%
-1,Hotelscombined,DR Congo,Hotel,7.2034%
-1,KAYAK,DR Congo,Hotel Citywide,6.5345%
-1,Momondo,DR Congo,Hotel Citywide,3.2965%
-1,Hotelscombined,DR Congo,Hotel Citywide,4.8496%
-1,Hotelscombined,DR Congo,Vacations,12.4998%
-1,KAYAK,DR Congo,Vacations,12.4998%
-1,Momondo,Denmark,Car Rentals,25.0000%
-1,Momondo,Denmark,Flights,18.9258%
-1,CheapFlights,Denmark,Flights,2.3060%
-1,Hotelscombined,Denmark,Flights,2.5537%
-1,KAYAK,Denmark,Flights,1.3338%
-1,Momondo,Denmark,Hotel,2.1716%
-1,Hotelscombined,Denmark,Hotel,6.0272%
-1,KAYAK,Denmark,Hotel,1.9319%
-1,Swoodoo,Denmark,Hotel,0.0579%
-1,Momondo,Denmark,Hotel Citywide,21.0000%
-1,KAYAK,Denmark,Hotel Citywide,4.2787%
-1,Hotelscombined,Denmark,Hotel Citywide,5.1334%
-1,Swoodoo,Denmark,Hotel Citywide,0.1329%
-1,Hotelscombined,Denmark,Vacations,19.1541%
-1,KAYAK,Denmark,Vacations,0.9981%
-1,KAYAK,Djibouti,Flights,1.1905%
-1,CheapFlights,Djibouti,Flights,1.1309%
-1,Hotelscombined,Djibouti,Flights,6.9641%
-1,Momondo,Djibouti,Flights,0.5952%
-1,KAYAK,Djibouti,Hotel,7.4074%
-1,Hotelscombined,Djibouti,Hotel,6.4815%
-1,Momondo,Djibouti,Hotel,1.8519%
-1,KAYAK,Djibouti,Hotel Citywide,8.3066%
-1,Momondo,Djibouti,Hotel Citywide,2.6083%
-1,Hotelscombined,Djibouti,Hotel Citywide,1.1637%
-1,Hotelscombined,Djibouti,Vacations,12.5000%
-1,KAYAK,Dominica,Flights,9.9206%
-1,CheapFlights,Dominica,Flights,1.5873%
-1,Momondo,Dominica,Flights,0.5952%
-1,Hotelscombined,Dominica,Flights,2.3809%
-1,KAYAK,Dominica,Hotel,18.7500%
-1,Hotelscombined,Dominica,Hotel,20.8333%
-1,KAYAK,Dominica,Hotel Citywide,14.2784%
-1,Momondo,Dominica,Hotel Citywide,2.2680%
-1,Hotelscombined,Dominica,Hotel Citywide,2.2680%
-1,Momondo,Dominican Republic,Car Rentals,25.0000%
-1,Hotelscombined,Dominican Republic,Flights,6.6826%
-1,Momondo,Dominican Republic,Flights,0.5070%
-1,CheapFlights,Dominican Republic,Flights,0.7216%
-1,KAYAK,Dominican Republic,Flights,0.4745%
-1,KAYAK,Dominican Republic,Hotel,7.9980%
-1,Hotelscombined,Dominican Republic,Hotel,9.0337%
-1,Momondo,Dominican Republic,Hotel,1.9126%
-1,KAYAK,Dominican Republic,Hotel Citywide,3.7830%
-1,Hotelscombined,Dominican Republic,Hotel Citywide,4.9811%
-1,Momondo,Dominican Republic,Hotel Citywide,3.0312%
-1,CheapFlights,Dominican Republic,Hotel Citywide,0.0596%
-1,Swoodoo,Dominican Republic,Hotel Citywide,0.0040%
-1,Hotelscombined,Dominican Republic,Vacations,13.0953%
-1,KAYAK,Dominican Republic,Vacations,2.3810%
-1,CheapFlights,East Timor,Flights,7.0651%
-1,KAYAK,East Timor,Flights,2.7174%
-1,Momondo,East Timor,Flights,2.7174%
-1,Hotelscombined,East Timor,Flights,2.7174%
-1,KAYAK,East Timor,Hotel,12.5000%
-1,Momondo,East Timor,Hotel,10.0000%
-1,Hotelscombined,East Timor,Hotel,7.5000%
-1,KAYAK,East Timor,Hotel Citywide,10.2380%
-1,Momondo,East Timor,Hotel Citywide,5.2380%
-1,Hotelscombined,East Timor,Hotel Citywide,4.7618%
-1,Momondo,Ecuador,Car Rentals,25.0000%
-1,Momondo,Ecuador,Flights,0.6811%
-1,Hotelscombined,Ecuador,Flights,6.4437%
-1,CheapFlights,Ecuador,Flights,0.5001%
-1,KAYAK,Ecuador,Flights,0.3008%
-1,Swoodoo,Ecuador,Flights,0.0010%
-1,KAYAK,Ecuador,Hotel,7.9123%
-1,Hotelscombined,Ecuador,Hotel,10.4529%
-1,Momondo,Ecuador,Hotel,1.6478%
-1,Hotelscombined,Ecuador,Hotel Citywide,7.2316%
-1,KAYAK,Ecuador,Hotel Citywide,4.4103%
-1,Momondo,Ecuador,Hotel Citywide,3.1280%
-1,Swoodoo,Ecuador,Hotel Citywide,0.0008%
-1,Hotelscombined,Ecuador,Vacations,17.9999%
-1,Momondo,Egypt,Car Rentals,25.0000%
-1,KAYAK,Egypt,Flights,0.9931%
-1,Hotelscombined,Egypt,Flights,13.6750%
-1,Momondo,Egypt,Flights,0.7288%
-1,CheapFlights,Egypt,Flights,0.8045%
-1,KAYAK,Egypt,Hotel,8.8743%
-1,Hotelscombined,Egypt,Hotel,5.6982%
-1,Momondo,Egypt,Hotel,1.2027%
-1,KAYAK,Egypt,Hotel Citywide,7.6048%
-1,Momondo,Egypt,Hotel Citywide,1.9442%
-1,Hotelscombined,Egypt,Hotel Citywide,2.9036%
-1,Swoodoo,Egypt,Hotel Citywide,0.0072%
-1,KAYAK,Egypt,Vacations,5.0676%
-1,Hotelscombined,Egypt,Vacations,14.8650%
-1,Momondo,El Salvador,Flights,0.3970%
-1,Hotelscombined,El Salvador,Flights,4.5008%
-1,KAYAK,El Salvador,Flights,0.4510%
-1,CheapFlights,El Salvador,Flights,0.3168%
-1,KAYAK,El Salvador,Hotel,8.3333%
-1,Momondo,El Salvador,Hotel,1.6616%
-1,Hotelscombined,El Salvador,Hotel,10.0705%
-1,Hotelscombined,El Salvador,Hotel Citywide,3.5555%
-1,KAYAK,El Salvador,Hotel Citywide,3.8477%
-1,Momondo,El Salvador,Hotel Citywide,3.2442%
-1,CheapFlights,El Salvador,Hotel Citywide,0.0238%
-1,Swoodoo,El Salvador,Hotel Citywide,0.0008%
-1,Hotelscombined,El Salvador,Vacations,18.2432%
-1,CheapFlights,Equatorial Guinea,Flights,3.0522%
-1,Momondo,Equatorial Guinea,Flights,2.1801%
-1,KAYAK,Equatorial Guinea,Flights,0.7267%
-1,Hotelscombined,Equatorial Guinea,Flights,3.7789%
-1,KAYAK,Equatorial Guinea,Hotel,2.0833%
-1,Hotelscombined,Equatorial Guinea,Hotel,2.0833%
-1,KAYAK,Equatorial Guinea,Hotel Citywide,6.0938%
-1,Hotelscombined,Equatorial Guinea,Hotel Citywide,3.2031%
-1,Momondo,Equatorial Guinea,Hotel Citywide,2.2656%
-1,KAYAK,Equatorial Guinea,Vacations,16.6667%
-1,Momondo,Eritrea,Hotel Citywide,7.1428%
-1,KAYAK,Eritrea,Hotel Citywide,3.5714%
-1,Momondo,Estonia,Car Rentals,25.0000%
-1,CheapFlights,Estonia,Flights,5.1455%
-1,Momondo,Estonia,Flights,3.1022%
-1,KAYAK,Estonia,Flights,1.6257%
-1,Hotelscombined,Estonia,Flights,5.1865%
-1,KAYAK,Estonia,Hotel,11.9056%
-1,Hotelscombined,Estonia,Hotel,5.9621%
-1,Momondo,Estonia,Hotel,1.8388%
-1,Swoodoo,Estonia,Hotel,0.0186%
-1,KAYAK,Estonia,Hotel Citywide,10.6044%
-1,Momondo,Estonia,Hotel Citywide,1.8588%
-1,Hotelscombined,Estonia,Hotel Citywide,4.9054%
-1,Swoodoo,Estonia,Hotel Citywide,0.0092%
-1,Hotelscombined,Estonia,Vacations,17.9999%
-1,KAYAK,Estonia,Vacations,0.7500%
-1,KAYAK,Eswatini,Flights,2.6859%
-1,CheapFlights,Eswatini,Flights,3.5124%
-1,Momondo,Eswatini,Flights,1.8595%
-1,Hotelscombined,Eswatini,Flights,4.7520%
-1,KAYAK,Eswatini,Hotel,11.9566%
-1,Hotelscombined,Eswatini,Hotel,13.0435%
-1,Momondo,Eswatini,Hotel,1.0870%
-1,KAYAK,Eswatini,Hotel Citywide,8.0868%
-1,Momondo,Eswatini,Hotel Citywide,2.1257%
-1,Hotelscombined,Eswatini,Hotel Citywide,2.5878%
-1,Hotelscombined,Eswatini,Vacations,25.0000%
-1,KAYAK,Ethiopia,Flights,3.8568%
-1,Momondo,Ethiopia,Flights,1.7758%
-1,CheapFlights,Ethiopia,Flights,1.6093%
-1,Hotelscombined,Ethiopia,Flights,5.0499%
-1,KAYAK,Ethiopia,Hotel,8.5844%
-1,Momondo,Ethiopia,Hotel,1.8072%
-1,Hotelscombined,Ethiopia,Hotel,7.6808%
-1,KAYAK,Ethiopia,Hotel Citywide,6.5547%
-1,Momondo,Ethiopia,Hotel Citywide,1.6828%
-1,Hotelscombined,Ethiopia,Hotel Citywide,0.7538%
-1,Swoodoo,Ethiopia,Hotel Citywide,0.0027%
-1,Hotelscombined,Ethiopia,Vacations,6.2500%
-1,Momondo,Falkland Islands,Flights,0.7576%
-1,KAYAK,Falkland Islands,Flights,0.7576%
-1,Hotelscombined,Falkland Islands,Flights,3.7881%
-1,Momondo,Falkland Islands,Hotel,6.2500%
-1,KAYAK,Falkland Islands,Hotel Citywide,13.2531%
-1,Momondo,Falkland Islands,Hotel Citywide,1.8072%
-1,Hotelscombined,Falkland Islands,Hotel Citywide,1.8072%
-1,CheapFlights,Faroe Islands,Flights,1.9976%
-1,Momondo,Faroe Islands,Flights,2.4819%
-1,KAYAK,Faroe Islands,Flights,1.0896%
-1,Hotelscombined,Faroe Islands,Flights,4.9638%
-1,KAYAK,Faroe Islands,Hotel,9.8781%
-1,Hotelscombined,Faroe Islands,Hotel,3.9024%
-1,Momondo,Faroe Islands,Hotel,0.4878%
-1,KAYAK,Faroe Islands,Hotel Citywide,11.3132%
-1,Momondo,Faroe Islands,Hotel Citywide,1.2644%
-1,Hotelscombined,Faroe Islands,Hotel Citywide,3.4161%
-1,Hotelscombined,Faroe Islands,Vacations,25.0000%
-1,KAYAK,Federated States of Micronesia,Flights,6.8182%
-1,Hotelscombined,Federated States of Micronesia,Flights,6.8182%
-1,KAYAK,Federated States of Micronesia,Hotel,25.0000%
-1,Hotelscombined,Federated States of Micronesia,Hotel,25.0000%
-1,KAYAK,Federated States of Micronesia,Hotel Citywide,5.5194%
-1,Momondo,Federated States of Micronesia,Hotel Citywide,1.6234%
-1,Hotelscombined,Federated States of Micronesia,Hotel Citywide,3.5714%
-1,Momondo,Fiji,Car Rentals,25.0000%
-1,KAYAK,Fiji,Flights,2.7174%
-1,Momondo,Fiji,Flights,2.0652%
-1,CheapFlights,Fiji,Flights,1.4131%
-1,Hotelscombined,Fiji,Flights,4.1305%
-1,KAYAK,Fiji,Hotel,10.8563%
-1,Hotelscombined,Fiji,Hotel,10.4579%
-1,Momondo,Fiji,Hotel,2.9880%
-1,KAYAK,Fiji,Hotel Citywide,13.0482%
-1,Momondo,Fiji,Hotel Citywide,2.4014%
-1,Hotelscombined,Fiji,Hotel Citywide,2.3459%
-1,Swoodoo,Fiji,Hotel Citywide,0.0139%
-1,Hotelscombined,Fiji,Vacations,25.0000%
-1,Momondo,Finland,Car Rentals,25.0000%
-1,KAYAK,Finland,Car Rentals,0.3247%
-1,Momondo,Finland,Flights,15.1727%
-1,CheapFlights,Finland,Flights,6.9928%
-1,KAYAK,Finland,Flights,4.9368%
-1,Hotelscombined,Finland,Flights,3.0405%
-1,Hotelscombined,Finland,Hotel,4.6350%
-1,Momondo,Finland,Hotel,0.7806%
-1,KAYAK,Finland,Hotel,2.4053%
-1,Swoodoo,Finland,Hotel,0.0049%
-1,Momondo,Finland,Hotel Citywide,11.7537%
-1,KAYAK,Finland,Hotel Citywide,3.9614%
-1,Hotelscombined,Finland,Hotel Citywide,6.4621%
-1,Swoodoo,Finland,Hotel Citywide,0.0452%
-1,Hotelscombined,Finland,Vacations,17.0775%
-1,KAYAK,Finland,Vacations,1.9366%
-1,Momondo,France,Car Rentals,24.3103%
-1,KAYAK,France,Car Rentals,1.5517%
-1,KAYAK,France,Flights,13.2306%
-1,CheapFlights,France,Flights,1.9978%
-1,Momondo,France,Flights,1.0671%
-1,Hotelscombined,France,Flights,6.5212%
-1,Swoodoo,France,Flights,0.0001%
-1,KAYAK,France,Hotel,9.6879%
-1,Momondo,France,Hotel,0.9530%
-1,Hotelscombined,France,Hotel,3.0530%
-1,Swoodoo,France,Hotel,0.0263%
-1,KAYAK,France,Hotel Citywide,10.0928%
-1,Momondo,France,Hotel Citywide,1.8178%
-1,Hotelscombined,France,Hotel Citywide,0.6953%
-1,Swoodoo,France,Hotel Citywide,0.0069%
-1,KAYAK,France,Vacations,20.7560%
-1,Hotelscombined,France,Vacations,0.6842%
-1,CheapFlights,French Guiana,Flights,1.1867%
-1,Momondo,French Guiana,Flights,0.9494%
-1,Hotelscombined,French Guiana,Flights,5.5909%
-1,KAYAK,French Guiana,Flights,0.3428%
-1,KAYAK,French Guiana,Hotel,11.1112%
-1,Momondo,French Guiana,Hotel,1.5873%
-1,Hotelscombined,French Guiana,Hotel,5.9524%
-1,KAYAK,French Guiana,Hotel Citywide,6.0300%
-1,Momondo,French Guiana,Hotel Citywide,1.5024%
-1,Hotelscombined,French Guiana,Hotel Citywide,1.1576%
-1,KAYAK,French Guiana,Vacations,18.8597%
-1,Hotelscombined,French Guiana,Vacations,2.1930%
-1,Momondo,French Polynesia,Car Rentals,25.0000%
-1,Hotelscombined,French Polynesia,Flights,5.1237%
-1,KAYAK,French Polynesia,Flights,0.1481%
-1,CheapFlights,French Polynesia,Flights,0.2701%
-1,Momondo,French Polynesia,Flights,0.0959%
-1,KAYAK,French Polynesia,Hotel,7.2971%
-1,Hotelscombined,French Polynesia,Hotel,4.5769%
-1,Momondo,French Polynesia,Hotel,3.0657%
-1,KAYAK,French Polynesia,Hotel Citywide,5.3095%
-1,Momondo,French Polynesia,Hotel Citywide,1.1654%
-1,Hotelscombined,French Polynesia,Hotel Citywide,1.7021%
-1,KAYAK,French Polynesia,Vacations,1.2500%
-1,Hotelscombined,French Polynesia,Vacations,1.2500%
-1,Hotelscombined,Gabon,Flights,5.4332%
-1,CheapFlights,Gabon,Flights,0.2912%
-1,KAYAK,Gabon,Flights,0.1456%
-1,Momondo,Gabon,Flights,0.0819%
-1,KAYAK,Gabon,Hotel,9.5745%
-1,Momondo,Gabon,Hotel,1.0638%
-1,Hotelscombined,Gabon,Hotel,7.4469%
-1,KAYAK,Gabon,Hotel Citywide,5.6126%
-1,Momondo,Gabon,Hotel Citywide,1.7476%
-1,Hotelscombined,Gabon,Hotel Citywide,0.7010%
-1,KAYAK,Gabon,Vacations,17.1875%
-1,Hotelscombined,Gabon,Vacations,7.8125%
-1,CheapFlights,Gambia,Flights,2.0511%
-1,Hotelscombined,Gambia,Flights,10.5262%
-1,KAYAK,Gambia,Flights,1.3545%
-1,Momondo,Gambia,Flights,1.1997%
-1,KAYAK,Gambia,Hotel,10.2943%
-1,Momondo,Gambia,Hotel,3.6765%
-1,Hotelscombined,Gambia,Hotel,7.3530%
-1,KAYAK,Gambia,Hotel Citywide,3.8004%
-1,Momondo,Gambia,Hotel Citywide,1.1375%
-1,Hotelscombined,Gambia,Hotel Citywide,2.0424%
-1,Momondo,Georgia,Car Rentals,25.0000%
-1,KAYAK,Georgia,Flights,1.1521%
-1,CheapFlights,Georgia,Flights,1.6705%
-1,Hotelscombined,Georgia,Flights,10.7784%
-1,Momondo,Georgia,Flights,1.4017%
-1,KAYAK,Georgia,Hotel,12.0671%
-1,Momondo,Georgia,Hotel,3.2467%
-1,Hotelscombined,Georgia,Hotel,7.1428%
-1,Swoodoo,Georgia,Hotel,0.0541%
-1,KAYAK,Georgia,Hotel Citywide,11.7898%
-1,Momondo,Georgia,Hotel Citywide,1.5924%
-1,Hotelscombined,Georgia,Hotel Citywide,2.2796%
-1,Swoodoo,Georgia,Hotel Citywide,0.0063%
-1,Hotelscombined,Georgia,Vacations,16.9356%
-1,KAYAK,Georgia,Vacations,1.6129%
-1,Momondo,Germany,Car Rentals,24.7474%
-1,KAYAK,Germany,Car Rentals,0.2525%
-1,Swoodoo,Germany,Flights,8.1290%
-1,KAYAK,Germany,Flights,1.1512%
-1,Momondo,Germany,Flights,0.7248%
-1,CheapFlights,Germany,Flights,0.1082%
-1,Hotelscombined,Germany,Flights,0.5139%
-1,Momondo,Germany,Hotel,2.9617%
-1,Swoodoo,Germany,Hotel,6.7978%
-1,Hotelscombined,Germany,Hotel,1.7332%
-1,KAYAK,Germany,Hotel,1.8553%
-1,Swoodoo,Germany,Hotel Citywide,2.3470%
-1,Momondo,Germany,Hotel Citywide,3.8295%
-1,KAYAK,Germany,Hotel Citywide,2.4249%
-1,Hotelscombined,Germany,Hotel Citywide,1.1767%
-1,KAYAK,Germany,Vacations,12.6725%
-1,Hotelscombined,Germany,Vacations,1.2689%
-1,KAYAK,Ghana,Flights,0.9524%
-1,Momondo,Ghana,Flights,1.2428%
-1,CheapFlights,Ghana,Flights,1.1145%
-1,Hotelscombined,Ghana,Flights,10.7532%
-1,KAYAK,Ghana,Hotel,6.8865%
-1,Momondo,Ghana,Hotel,1.0995%
-1,Hotelscombined,Ghana,Hotel,8.1018%
-1,KAYAK,Ghana,Hotel Citywide,4.8368%
-1,Momondo,Ghana,Hotel Citywide,1.2909%
-1,Hotelscombined,Ghana,Hotel Citywide,1.4669%
-1,Swoodoo,Ghana,Hotel Citywide,0.0011%
-1,Hotelscombined,Ghana,Vacations,9.6154%
-1,CheapFlights,Gibraltar,Flights,6.1392%
-1,KAYAK,Gibraltar,Flights,4.5518%
-1,Momondo,Gibraltar,Flights,3.7348%
-1,Hotelscombined,Gibraltar,Flights,8.2400%
-1,KAYAK,Gibraltar,Hotel,6.2256%
-1,Hotelscombined,Gibraltar,Hotel,5.9338%
-1,Momondo,Gibraltar,Hotel,0.3891%
-1,KAYAK,Gibraltar,Hotel Citywide,8.2920%
-1,Momondo,Gibraltar,Hotel Citywide,0.9780%
-1,Hotelscombined,Gibraltar,Hotel Citywide,2.3692%
-1,Swoodoo,Gibraltar,Hotel Citywide,0.0138%
-1,Hotelscombined,Gibraltar,Vacations,18.0769%
-1,Momondo,Greece,Car Rentals,24.4186%
-1,KAYAK,Greece,Car Rentals,1.7442%
-1,CheapFlights,Greece,Flights,4.9310%
-1,Momondo,Greece,Flights,1.3781%
-1,Hotelscombined,Greece,Flights,3.8167%
-1,KAYAK,Greece,Flights,0.4853%
-1,Hotelscombined,Greece,Hotel,8.3494%
-1,Momondo,Greece,Hotel,1.3554%
-1,KAYAK,Greece,Hotel,3.2131%
-1,Swoodoo,Greece,Hotel,0.0103%
-1,KAYAK,Greece,Hotel Citywide,3.7907%
-1,Momondo,Greece,Hotel Citywide,5.4538%
-1,Hotelscombined,Greece,Hotel Citywide,3.3747%
-1,Swoodoo,Greece,Hotel Citywide,0.0172%
-1,Hotelscombined,Greece,Vacations,15.5304%
