device,brand,country,vertical,sov
-1,KAYAK,Chad,Vacations,25.0000%
-1,Momondo,Chile,Car Rentals,24.8781%
-1,KAYAK,Chile,Car Rentals,0.2287%
-1,KAYAK,Chile,Flights,5.1685%
-1,CheapFlights,Chile,Flights,3.9086%
-1,Hotelscombined,Chile,Flights,4.7061%
-1,Momondo,Chile,Flights,1.5634%
-1,Hotelscombined,Chile,Hotel,9.0393%
-1,KAYAK,Chile,Hotel,7.5760%
-1,Momondo,Chile,Hotel,2.0036%
-1,Momondo,Chile,Hotel Citywide,2.1667%
-1,Hotelscombined,Chile,Hotel Citywide,3.4278%
-1,KAYAK,Chile,Hotel Citywide,0.6605%
-1,Swoodoo,Chile,Hotel Citywide,0.0004%
-1,Hotelscombined,Chile,Vacations,12.9121%
-1,KAYAK,Chile,Vacations,1.0989%
-1,Momondo,China,Car Rentals,25.0000%
-1,Hotelscombined,China,Flights,10.0766%
-1,Hotelscombined,China,Hotel,6.4219%
-1,Hotelscombined,China,Hotel Citywide,7.0727%
-1,KAYAK,China,Hotel Citywide,0.0190%
-1,Momondo,China,Hotel Citywide,0.0038%
-1,Hotelscombined,China,Vacations,19.4444%
-1,KAYAK,Cocos [Keeling] Islands,Hotel Citywide,5.9524%
-1,Hotelscombined,Cocos [Keeling] Islands,Hotel Citywide,4.7619%
-1,Momondo,Colombia,Car Rentals,25.0000%
-1,KAYAK,Colombia,Car Rentals,0.1152%
-1,KAYAK,Colombia,Flights,5.0000%
-1,CheapFlights,Colombia,Flights,2.8195%
-1,Hotelscombined,Colombia,Flights,1.6480%
-1,Momondo,Colombia,Flights,2.1068%
-1,Hotelscombined,Colombia,Hotel,9.0296%
-1,Momondo,Colombia,Hotel,2.4817%
-1,KAYAK,Colombia,Hotel,8.5601%
-1,KAYAK,Colombia,Hotel Citywide,6.8888%
-1,Momondo,Colombia,Hotel Citywide,1.6971%
-1,Hotelscombined,Colombia,Hotel Citywide,3.3916%
-1,Swoodoo,Colombia,Hotel Citywide,0.0013%
-1,Hotelscombined,Colombia,Vacations,14.9685%
-1,KAYAK,Colombia,Vacations,0.2765%
-1,Hotelscombined,Comoros,Flights,3.6010%
-1,KAYAK,Comoros,Flights,0.0414%
-1,Momondo,Comoros,Hotel,25.0000%
-1,KAYAK,Comoros,Hotel Citywide,4.0671%
-1,Momondo,Comoros,Hotel Citywide,1.5550%
-1,Hotelscombined,Comoros,Hotel Citywide,2.2728%
-1,Hotelscombined,Congo Republic,Flights,4.8172%
-1,KAYAK,Congo Republic,Flights,0.1606%
-1,CheapFlights,Congo Republic,Flights,0.1976%
-1,Momondo,Congo Republic,Flights,0.1359%
-1,KAYAK,Congo Republic,Hotel,14.0245%
-1,Hotelscombined,Congo Republic,Hotel,11.5855%
-1,Momondo,Congo Republic,Hotel,4.8781%
-1,KAYAK,Congo Republic,Hotel Citywide,9.3937%
-1,Momondo,Congo Republic,Hotel Citywide,2.1922%
-1,Hotelscombined,Congo Republic,Hotel Citywide,2.0149%
-1,KAYAK,Congo Republic,Vacations,20.3125%
-1,KAYAK,Cook Islands,Flights,3.5715%
-1,Hotelscombined,Cook Islands,Flights,10.7144%
-1,KAYAK,Cook Islands,Hotel,9.2105%
-1,Momondo,Cook Islands,Hotel,3.9474%
-1,Hotelscombined,Cook Islands,Hotel,7.2368%
-1,KAYAK,Cook Islands,Hotel Citywide,2.1552%
-1,Momondo,Cook Islands,Hotel Citywide,1.2931%
-1,Hotelscombined,Cook Islands,Hotel Citywide,1.2931%
-1,Momondo,Costa Rica,Car Rentals,25.0000%
-1,Hotelscombined,Costa Rica,Flights,5.5119%
-1,Momondo,Costa Rica,Flights,0.4604%
-1,KAYAK,Costa Rica,Flights,0.2777%
-1,CheapFlights,Costa Rica,Flights,0.2858%
-1,KAYAK,Costa Rica,Hotel,10.1407%
-1,Hotelscombined,Costa Rica,Hotel,10.6010%
-1,Momondo,Costa Rica,Hotel,2.5013%
-1,KAYAK,Costa Rica,Hotel Citywide,5.0717%
-1,Hotelscombined,Costa Rica,Hotel Citywide,4.9826%
-1,Momondo,Costa Rica,Hotel Citywide,2.1280%
-1,CheapFlights,Costa Rica,Hotel Citywide,0.0099%
-1,Swoodoo,Costa Rica,Hotel Citywide,0.0020%
-1,Hotelscombined,Costa Rica,Vacations,16.3044%
-1,KAYAK,Costa Rica,Vacations,1.8116%
-1,Momondo,Croatia,Car Rentals,24.9999%
-1,Hotelscombined,Croatia,Flights,11.4131%
-1,CheapFlights,Croatia,Flights,3.0410%
-1,KAYAK,Croatia,Flights,2.9402%
-1,Momondo,Croatia,Flights,2.1381%
-1,KAYAK,Croatia,Hotel,10.4747%
-1,Hotelscombined,Croatia,Hotel,5.7437%
-1,Momondo,Croatia,Hotel,1.4774%
-1,KAYAK,Croatia,Hotel Citywide,9.2814%
-1,Momondo,Croatia,Hotel Citywide,0.9967%
-1,Hotelscombined,Croatia,Hotel Citywide,1.7427%
-1,Swoodoo,Croatia,Hotel Citywide,0.0828%
-1,Hotelscombined,Croatia,Vacations,14.2045%
-1,KAYAK,Croatia,Vacations,0.5682%
-1,Momondo,Cuba,Car Rentals,25.0000%
-1,CheapFlights,Cuba,Flights,1.9951%
-1,Hotelscombined,Cuba,Flights,4.5472%
-1,KAYAK,Cuba,Flights,1.1716%
-1,Momondo,Cuba,Flights,0.6241%
-1,Momondo,Cuba,Hotel,2.8846%
-1,KAYAK,Cuba,Hotel,1.9231%
-1,KAYAK,Cuba,Hotel Citywide,2.0141%
-1,Hotelscombined,Cuba,Hotel Citywide,1.3664%
-1,Momondo,Cuba,Hotel Citywide,0.2712%
-1,CheapFlights,Cuba,Hotel Citywide,0.0383%
-1,Swoodoo,Cuba,Hotel Citywide,0.0008%
-1,Hotelscombined,Cuba,Vacations,15.0001%
-1,KAYAK,Curaçao,Flights,4.0397%
-1,CheapFlights,Curaçao,Flights,2.8349%
-1,Momondo,Curaçao,Flights,1.9490%
-1,Hotelscombined,Curaçao,Flights,8.2034%
-1,KAYAK,Curaçao,Hotel,8.0106%
-1,Hotelscombined,Curaçao,Hotel,7.0429%
-1,Momondo,Curaçao,Hotel,0.4839%
-1,KAYAK,Curaçao,Hotel Citywide,11.2099%
-1,Momondo,Curaçao,Hotel Citywide,0.9938%
-1,Hotelscombined,Curaçao,Hotel Citywide,1.7840%
-1,Swoodoo,Curaçao,Hotel Citywide,0.0062%
-1,Hotelscombined,Curaçao,Vacations,16.6667%
-1,Momondo,Cyprus,Car Rentals,25.0000%
-1,CheapFlights,Cyprus,Flights,4.8334%
-1,KAYAK,Cyprus,Flights,2.2810%
-1,Hotelscombined,Cyprus,Flights,6.9001%
-1,Momondo,Cyprus,Flights,1.8238%
-1,KAYAK,Cyprus,Hotel,8.7179%
-1,Hotelscombined,Cyprus,Hotel,3.5741%
-1,Momondo,Cyprus,Hotel,1.0968%
-1,KAYAK,Cyprus,Hotel Citywide,7.5746%
-1,Momondo,Cyprus,Hotel Citywide,0.9604%
-1,Hotelscombined,Cyprus,Hotel Citywide,2.4428%
-1,Swoodoo,Cyprus,Hotel Citywide,0.0064%
-1,Hotelscombined,Cyprus,Vacations,13.7820%
-1,KAYAK,Cyprus,Vacations,3.5256%
-1,Momondo,Czechia,Car Rentals,25.0000%
-1,KAYAK,Czechia,Car Rentals,6.2500%
-1,Hotelscombined,Czechia,Flights,12.1383%
-1,CheapFlights,Czechia,Flights,1.3505%
-1,Momondo,Czechia,Flights,0.4674%
-1,KAYAK,Czechia,Flights,0.1028%
-1,Hotelscombined,Czechia,Hotel,7.4018%
-1,KAYAK,Czechia,Hotel,5.7119%
-1,Momondo,Czechia,Hotel,0.4437%
-1,Swoodoo,Czechia,Hotel,0.0283%
-1,KAYAK,Czechia,Hotel Citywide,7.9240%
-1,Hotelscombined,Czechia,Hotel Citywide,1.8887%
-1,Momondo,Czechia,Hotel Citywide,0.2795%
-1,Swoodoo,Czechia,Hotel Citywide,0.0074%
-1,Hotelscombined,Czechia,Vacations,17.8030%
-1,KAYAK,Czechia,Vacations,1.6667%
-1,Hotelscombined,DR Congo,Flights,8.1233%
-1,KAYAK,DR Congo,Flights,0.3118%
-1,CheapFlights,DR Congo,Flights,0.4157%
-1,Momondo,DR Congo,Flights,0.1104%
-1,KAYAK,DR Congo,Hotel,9.5891%
-1,Momondo,DR Congo,Hotel,6.8493%
-1,Hotelscombined,DR Congo,Hotel,7.8767%
-1,KAYAK,DR Congo,Hotel Citywide,6.7534%
-1,Momondo,DR Congo,Hotel Citywide,2.6776%
-1,Hotelscombined,DR Congo,Hotel Citywide,3.2844%
-1,Hotelscombined,DR Congo,Vacations,15.9088%
-1,KAYAK,DR Congo,Vacations,2.2727%
-1,Momondo,Denmark,Car Rentals,23.5294%
-1,KAYAK,Denmark,Car Rentals,1.4706%
-1,Momondo,Denmark,Flights,15.4849%
-1,CheapFlights,Denmark,Flights,1.7997%
-1,Hotelscombined,Denmark,Flights,2.2835%
-1,KAYAK,Denmark,Flights,1.3209%
-1,Momondo,Denmark,Hotel,2.0368%
-1,Hotelscombined,Denmark,Hotel,7.4887%
-1,KAYAK,Denmark,Hotel,3.4487%
-1,Swoodoo,Denmark,Hotel,0.0105%
-1,Momondo,Denmark,Hotel Citywide,22.4317%
-1,KAYAK,Denmark,Hotel Citywide,6.8256%
-1,Hotelscombined,Denmark,Hotel Citywide,9.4318%
-1,Swoodoo,Denmark,Hotel Citywide,0.1747%
-1,Hotelscombined,Denmark,Vacations,15.9815%
-1,KAYAK,Denmark,Vacations,0.7294%
-1,KAYAK,Djibouti,Flights,2.2300%
-1,CheapFlights,Djibouti,Flights,0.8803%
-1,Momondo,Djibouti,Flights,0.5282%
-1,Hotelscombined,Djibouti,Flights,5.5164%
-1,KAYAK,Djibouti,Hotel,9.2593%
-1,Hotelscombined,Djibouti,Hotel,6.4815%
-1,Momondo,Djibouti,Hotel,2.7778%
-1,KAYAK,Djibouti,Hotel Citywide,9.8126%
-1,Momondo,Djibouti,Hotel Citywide,2.3692%
-1,Hotelscombined,Djibouti,Hotel Citywide,2.7758%
-1,KAYAK,Djibouti,Vacations,12.5000%
-1,Hotelscombined,Djibouti,Vacations,3.1250%
-1,KAYAK,Dominica,Flights,11.1918%
-1,Momondo,Dominica,Flights,2.3256%
-1,CheapFlights,Dominica,Flights,1.0174%
-1,Hotelscombined,Dominica,Flights,3.1977%
-1,KAYAK,Dominica,Hotel,12.5000%
-1,Hotelscombined,Dominica,Hotel,12.5000%
-1,Momondo,Dominica,Hotel,1.3889%
-1,KAYAK,Dominica,Hotel Citywide,10.8125%
-1,Momondo,Dominica,Hotel Citywide,1.6250%
-1,Hotelscombined,Dominica,Hotel Citywide,2.7500%
-1,CheapFlights,Dominica,Hotel Citywide,0.2500%
-1,Momondo,Dominican Republic,Car Rentals,25.0000%
-1,Hotelscombined,Dominican Republic,Flights,8.0544%
-1,Momondo,Dominican Republic,Flights,0.4058%
-1,KAYAK,Dominican Republic,Flights,0.3681%
-1,CheapFlights,Dominican Republic,Flights,0.5244%
-1,KAYAK,Dominican Republic,Hotel,8.3404%
-1,Hotelscombined,Dominican Republic,Hotel,8.2972%
-1,Momondo,Dominican Republic,Hotel,2.1338%
-1,KAYAK,Dominican Republic,Hotel Citywide,4.7217%
-1,Hotelscombined,Dominican Republic,Hotel Citywide,3.9026%
-1,Momondo,Dominican Republic,Hotel Citywide,1.8580%
-1,CheapFlights,Dominican Republic,Hotel Citywide,0.0352%
-1,Swoodoo,Dominican Republic,Hotel Citywide,0.0015%
-1,Hotelscombined,Dominican Republic,Vacations,17.2414%
-1,KAYAK,Dominican Republic,Vacations,2.5862%
-1,CheapFlights,East Timor,Flights,4.5774%
-1,KAYAK,East Timor,Flights,1.7605%
-1,Momondo,East Timor,Flights,1.7605%
-1,Hotelscombined,East Timor,Flights,5.6337%
-1,KAYAK,East Timor,Hotel,10.0000%
-1,Hotelscombined,East Timor,Hotel,11.6667%
-1,Momondo,East Timor,Hotel,6.6667%
-1,KAYAK,East Timor,Hotel Citywide,9.2212%
-1,Momondo,East Timor,Hotel Citywide,1.8442%
-1,Hotelscombined,East Timor,Hotel Citywide,3.6885%
-1,Momondo,Ecuador,Car Rentals,25.0000%
-1,Momondo,Ecuador,Flights,0.6535%
-1,Hotelscombined,Ecuador,Flights,5.8320%
-1,KAYAK,Ecuador,Flights,0.2951%
-1,CheapFlights,Ecuador,Flights,0.4083%
-1,Hotelscombined,Ecuador,Hotel,9.5194%
-1,KAYAK,Ecuador,Hotel,7.0067%
-1,Momondo,Ecuador,Hotel,1.9056%
-1,Hotelscombined,Ecuador,Hotel Citywide,5.5848%
-1,KAYAK,Ecuador,Hotel Citywide,6.6826%
-1,Momondo,Ecuador,Hotel Citywide,1.8157%
-1,Hotelscombined,Ecuador,Vacations,16.9354%
-1,KAYAK,Ecuador,Vacations,1.2097%
-1,Momondo,Egypt,Car Rentals,25.0000%
-1,KAYAK,Egypt,Flights,0.5012%
-1,Momondo,Egypt,Flights,0.2395%
-1,CheapFlights,Egypt,Flights,0.1218%
-1,Hotelscombined,Egypt,Flights,1.2206%
-1,KAYAK,Egypt,Hotel,9.2490%
-1,Hotelscombined,Egypt,Hotel,5.6382%
-1,Momondo,Egypt,Hotel,1.9194%
-1,Swoodoo,Egypt,Hotel,0.0120%
-1,KAYAK,Egypt,Hotel Citywide,5.0099%
-1,Hotelscombined,Egypt,Hotel Citywide,2.0109%
-1,Momondo,Egypt,Hotel Citywide,0.4675%
-1,Swoodoo,Egypt,Hotel Citywide,0.0118%
-1,Hotelscombined,Egypt,Vacations,17.7273%
-1,KAYAK,Egypt,Vacations,0.9091%
-1,Hotelscombined,El Salvador,Flights,4.8147%
-1,Momondo,El Salvador,Flights,0.3443%
-1,KAYAK,El Salvador,Flights,0.3891%
-1,CheapFlights,El Salvador,Flights,0.2439%
-1,KAYAK,El Salvador,Hotel,9.9279%
-1,Hotelscombined,El Salvador,Hotel,10.6250%
-1,Momondo,El Salvador,Hotel,2.0433%
-1,KAYAK,El Salvador,Hotel Citywide,4.1149%
-1,Hotelscombined,El Salvador,Hotel Citywide,3.3217%
-1,Momondo,El Salvador,Hotel Citywide,1.4504%
-1,CheapFlights,El Salvador,Hotel Citywide,0.0124%
-1,Hotelscombined,El Salvador,Vacations,17.3913%
-1,KAYAK,Equatorial Guinea,Flights,0.7353%
-1,Momondo,Equatorial Guinea,Flights,0.7353%
-1,CheapFlights,Equatorial Guinea,Flights,1.2867%
-1,Hotelscombined,Equatorial Guinea,Flights,5.6984%
-1,KAYAK,Equatorial Guinea,Hotel Citywide,7.1317%
-1,Hotelscombined,Equatorial Guinea,Hotel Citywide,3.7618%
-1,Momondo,Equatorial Guinea,Hotel Citywide,1.1756%
-1,Hotelscombined,Equatorial Guinea,Vacations,6.2500%
-1,Momondo,Eritrea,Hotel Citywide,7.1428%
-1,KAYAK,Eritrea,Hotel Citywide,3.5714%
-1,Hotelscombined,Eritrea,Hotel Citywide,3.5714%
-1,Momondo,Estonia,Car Rentals,25.0000%
-1,CheapFlights,Estonia,Flights,4.8574%
-1,KAYAK,Estonia,Flights,3.1519%
-1,Momondo,Estonia,Flights,3.1200%
-1,Hotelscombined,Estonia,Flights,6.3038%
-1,KAYAK,Estonia,Hotel,10.6718%
-1,Hotelscombined,Estonia,Hotel,6.8125%
-1,Momondo,Estonia,Hotel,1.9687%
-1,KAYAK,Estonia,Hotel Citywide,10.5009%
-1,Hotelscombined,Estonia,Hotel Citywide,3.8270%
-1,Momondo,Estonia,Hotel Citywide,0.9526%
-1,Swoodoo,Estonia,Hotel Citywide,0.0098%
-1,Hotelscombined,Estonia,Vacations,13.6792%
-1,KAYAK,Estonia,Vacations,1.8868%
-1,KAYAK,Eswatini,Flights,2.9255%
-1,Hotelscombined,Eswatini,Flights,5.4521%
-1,CheapFlights,Eswatini,Flights,1.4628%
-1,Momondo,Eswatini,Flights,0.7979%
-1,KAYAK,Eswatini,Hotel,6.8182%
-1,Momondo,Eswatini,Hotel,2.7273%
-1,Hotelscombined,Eswatini,Hotel,5.0000%
-1,KAYAK,Eswatini,Hotel Citywide,7.4506%
-1,Momondo,Eswatini,Hotel Citywide,1.3914%
-1,Hotelscombined,Eswatini,Hotel Citywide,2.0198%
-1,KAYAK,Ethiopia,Flights,6.0459%
-1,Momondo,Ethiopia,Flights,1.4784%
-1,CheapFlights,Ethiopia,Flights,1.2357%
-1,Hotelscombined,Ethiopia,Flights,4.8985%
-1,KAYAK,Ethiopia,Hotel,8.3334%
-1,Momondo,Ethiopia,Hotel,3.5000%
-1,Hotelscombined,Ethiopia,Hotel,7.1667%
-1,KAYAK,Ethiopia,Hotel Citywide,6.9957%
-1,Momondo,Ethiopia,Hotel Citywide,1.1812%
-1,Hotelscombined,Ethiopia,Hotel Citywide,1.5356%
-1,Swoodoo,Ethiopia,Hotel Citywide,0.0015%
-1,Hotelscombined,Ethiopia,Vacations,25.0000%
-1,CheapFlights,Falkland Islands,Flights,2.4194%
-1,Momondo,Falkland Islands,Flights,0.8065%
-1,KAYAK,Falkland Islands,Flights,0.8065%
-1,Hotelscombined,Falkland Islands,Flights,1.6129%
-1,KAYAK,Falkland Islands,Hotel Citywide,2.7778%
-1,Momondo,Falkland Islands,Hotel Citywide,1.3889%
-1,Hotelscombined,Falkland Islands,Hotel Citywide,3.4722%
-1,Hotelscombined,Faroe Islands,Flights,6.4333%
-1,CheapFlights,Faroe Islands,Flights,1.8730%
-1,KAYAK,Faroe Islands,Flights,1.1401%
-1,Momondo,Faroe Islands,Flights,1.3844%
-1,KAYAK,Faroe Islands,Hotel,9.9185%
-1,Momondo,Faroe Islands,Hotel,1.3587%
-1,Hotelscombined,Faroe Islands,Hotel,5.0272%
-1,KAYAK,Faroe Islands,Hotel Citywide,14.7944%
-1,Hotelscombined,Faroe Islands,Hotel Citywide,4.1348%
-1,Momondo,Faroe Islands,Hotel Citywide,0.9560%
-1,Hotelscombined,Faroe Islands,Vacations,25.0000%
-1,KAYAK,Federated States of Micronesia,Flights,4.1667%
-1,Hotelscombined,Federated States of Micronesia,Flights,4.1667%
-1,KAYAK,Federated States of Micronesia,Hotel,10.0000%
-1,Hotelscombined,Federated States of Micronesia,Hotel,10.0000%
-1,Momondo,Federated States of Micronesia,Hotel,2.5000%
-1,KAYAK,Federated States of Micronesia,Hotel Citywide,8.8842%
-1,Momondo,Federated States of Micronesia,Hotel Citywide,1.2397%
-1,Hotelscombined,Federated States of Micronesia,Hotel Citywide,1.4463%
-1,KAYAK,Fiji,Flights,3.3401%
-1,Momondo,Fiji,Flights,1.7207%
-1,CheapFlights,Fiji,Flights,1.2146%
-1,Hotelscombined,Fiji,Flights,5.7693%
-1,KAYAK,Fiji,Hotel,9.5646%
-1,Hotelscombined,Fiji,Hotel,7.9637%
-1,Momondo,Fiji,Hotel,2.6682%
-1,KAYAK,Fiji,Hotel Citywide,11.6756%
-1,Momondo,Fiji,Hotel Citywide,2.1283%
-1,Hotelscombined,Fiji,Hotel Citywide,2.4880%
-1,Hotelscombined,Fiji,Vacations,25.0000%
-1,Momondo,Finland,Car Rentals,22.0833%
-1,KAYAK,Finland,Car Rentals,2.9167%
-1,Momondo,Finland,Flights,15.3978%
-1,CheapFlights,Finland,Flights,4.0370%
-1,Hotelscombined,Finland,Flights,3.3012%
-1,KAYAK,Finland,Flights,4.3296%
-1,Hotelscombined,Finland,Hotel,6.0124%
-1,Momondo,Finland,Hotel,1.2889%
-1,KAYAK,Finland,Hotel,2.1259%
-1,Swoodoo,Finland,Hotel,0.0133%
-1,Momondo,Finland,Hotel Citywide,9.0000%
-1,KAYAK,Finland,Hotel Citywide,2.9765%
-1,Hotelscombined,Finland,Hotel Citywide,4.9793%
-1,Swoodoo,Finland,Hotel Citywide,0.0821%
-1,Hotelscombined,Finland,Vacations,16.7614%
-1,KAYAK,Finland,Vacations,2.5568%
-1,Momondo,France,Car Rentals,24.8227%
-1,KAYAK,France,Car Rentals,1.0638%
-1,KAYAK,France,Flights,4.8395%
-1,CheapFlights,France,Flights,1.3995%
-1,Momondo,France,Flights,0.8264%
-1,Hotelscombined,France,Flights,7.1041%
-1,KAYAK,France,Hotel,8.8635%
-1,Momondo,France,Hotel,1.1430%
-1,Hotelscombined,France,Hotel,2.6112%
-1,Swoodoo,France,Hotel,0.0346%
-1,KAYAK,France,Hotel Citywide,9.6666%
-1,Momondo,France,Hotel Citywide,1.0921%
-1,Hotelscombined,France,Hotel Citywide,0.7159%
-1,Swoodoo,France,Hotel Citywide,0.0064%
-1,KAYAK,France,Vacations,20.4988%
-1,Hotelscombined,France,Vacations,1.3718%
-1,CheapFlights,French Guiana,Flights,1.3039%
-1,Momondo,French Guiana,Flights,0.5669%
-1,Hotelscombined,French Guiana,Flights,7.3129%
-1,KAYAK,French Guiana,Flights,0.3685%
-1,KAYAK,French Guiana,Hotel,7.1429%
-1,Hotelscombined,French Guiana,Hotel,4.6429%
-1,Momondo,French Guiana,Hotel,1.7857%
-1,KAYAK,French Guiana,Hotel Citywide,6.8160%
-1,Momondo,French Guiana,Hotel Citywide,1.3418%
-1,Hotelscombined,French Guiana,Hotel Citywide,1.3092%
-1,KAYAK,French Guiana,Vacations,15.3226%
-1,Hotelscombined,French Guiana,Vacations,6.4516%
-1,Momondo,French Polynesia,Car Rentals,25.0000%
-1,Hotelscombined,French Polynesia,Flights,5.9322%
-1,KAYAK,French Polynesia,Flights,0.1080%
-1,CheapFlights,French Polynesia,Flights,0.2326%
-1,Momondo,French Polynesia,Flights,0.0831%
-1,KAYAK,French Polynesia,Hotel,8.3888%
-1,Hotelscombined,French Polynesia,Hotel,5.9801%
-1,Momondo,French Polynesia,Hotel,3.9452%
-1,KAYAK,French Polynesia,Hotel Citywide,5.5819%
-1,Momondo,French Polynesia,Hotel Citywide,0.7106%
-1,Hotelscombined,French Polynesia,Hotel Citywide,1.7685%
-1,Hotelscombined,Gabon,Flights,6.1442%
-1,KAYAK,Gabon,Flights,0.1075%
-1,CheapFlights,Gabon,Flights,0.2294%
-1,Momondo,Gabon,Flights,0.0789%
-1,KAYAK,Gabon,Hotel,6.3726%
-1,Hotelscombined,Gabon,Hotel,2.4510%
-1,Momondo,Gabon,Hotel,1.9608%
-1,KAYAK,Gabon,Hotel Citywide,6.4541%
-1,Momondo,Gabon,Hotel Citywide,1.4256%
-1,Hotelscombined,Gabon,Hotel Citywide,1.3565%
-1,KAYAK,Gabon,Vacations,25.0000%
-1,KAYAK,Gambia,Flights,1.1423%
-1,Hotelscombined,Gambia,Flights,9.7910%
-1,CheapFlights,Gambia,Flights,1.5992%
-1,Momondo,Gambia,Flights,1.1096%
-1,KAYAK,Gambia,Hotel,9.1668%
-1,Momondo,Gambia,Hotel,3.3334%
-1,Hotelscombined,Gambia,Hotel,7.5001%
-1,KAYAK,Gambia,Hotel Citywide,3.7420%
-1,Momondo,Gambia,Hotel Citywide,1.4066%
-1,Hotelscombined,Gambia,Hotel Citywide,2.3089%
-1,Momondo,Georgia,Car Rentals,25.0000%
-1,KAYAK,Georgia,Flights,1.9679%
-1,CheapFlights,Georgia,Flights,1.7336%
-1,Hotelscombined,Georgia,Flights,11.6799%
-1,Momondo,Georgia,Flights,1.5261%
-1,KAYAK,Georgia,Hotel,12.3786%
-1,Hotelscombined,Georgia,Hotel,8.2039%
-1,Momondo,Georgia,Hotel,2.6699%
-1,Swoodoo,Georgia,Hotel,0.0971%
-1,KAYAK,Georgia,Hotel Citywide,12.3932%
-1,Momondo,Georgia,Hotel Citywide,1.1223%
-1,Hotelscombined,Georgia,Hotel Citywide,2.4171%
-1,Swoodoo,Georgia,Hotel Citywide,0.0125%
-1,Hotelscombined,Georgia,Vacations,14.8149%
-1,Momondo,Germany,Car Rentals,24.9999%
-1,KAYAK,Germany,Car Rentals,0.2809%
-1,Swoodoo,Germany,Flights,6.0000%
-1,Momondo,Germany,Flights,1.2019%
-1,CheapFlights,Germany,Flights,0.1300%
-1,Hotelscombined,Germany,Flights,1.0277%
-1,KAYAK,Germany,Flights,0.4699%
-1,Swoodoo,Germany,Hotel,9.0000%
-1,Hotelscombined,Germany,Hotel,2.6875%
-1,Momondo,Germany,Hotel,0.8994%
-1,KAYAK,Germany,Hotel,1.9280%
-1,Swoodoo,Germany,Hotel Citywide,2.2956%
-1,Momondo,Germany,Hotel Citywide,2.9068%
-1,KAYAK,Germany,Hotel Citywide,2.2672%
-1,Hotelscombined,Germany,Hotel Citywide,1.9323%
-1,KAYAK,Germany,Vacations,13.2543%
-1,Hotelscombined,Germany,Vacations,4.7922%
-1,KAYAK,Ghana,Flights,0.7181%
-1,Momondo,Ghana,Flights,1.0844%
-1,Hotelscombined,Ghana,Flights,11.7794%
-1,CheapFlights,Ghana,Flights,0.6699%
-1,KAYAK,Ghana,Hotel,8.0236%
-1,Hotelscombined,Ghana,Hotel,6.8412%
-1,Momondo,Ghana,Hotel,2.1959%
-1,KAYAK,Ghana,Hotel Citywide,5.6278%
-1,Momondo,Ghana,Hotel Citywide,1.0778%
-1,Hotelscombined,Ghana,Hotel Citywide,2.7872%
-1,Hotelscombined,Ghana,Vacations,9.2105%
-1,Momondo,Gibraltar,Car Rentals,25.0000%
-1,KAYAK,Gibraltar,Flights,3.8704%
-1,Momondo,Gibraltar,Flights,3.6263%
-1,CheapFlights,Gibraltar,Flights,3.4519%
-1,Hotelscombined,Gibraltar,Flights,7.6710%
-1,KAYAK,Gibraltar,Hotel,6.2022%
-1,Hotelscombined,Gibraltar,Hotel,6.0114%
-1,Momondo,Gibraltar,Hotel,1.2404%
-1,KAYAK,Gibraltar,Hotel Citywide,8.8710%
-1,Hotelscombined,Gibraltar,Hotel Citywide,3.1626%
-1,Momondo,Gibraltar,Hotel Citywide,0.7590%
-1,Swoodoo,Gibraltar,Hotel Citywide,0.0158%
-1,Hotelscombined,Gibraltar,Vacations,18.0851%
-1,Momondo,Greece,Car Rentals,25.0000%
-1,CheapFlights,Greece,Flights,5.2578%
-1,Hotelscombined,Greece,Flights,4.6948%
-1,Momondo,Greece,Flights,1.4474%
-1,KAYAK,Greece,Flights,0.4752%
-1,Hotelscombined,Greece,Hotel,7.2354%
-1,Momondo,Greece,Hotel,1.9123%
-1,KAYAK,Greece,Hotel,2.9968%
-1,Swoodoo,Greece,Hotel,0.0225%
-1,Momondo,Greece,Hotel Citywide,3.3098%
-1,KAYAK,Greece,Hotel Citywide,2.5764%
-1,Hotelscombined,Greece,Hotel Citywide,2.5091%
-1,Swoodoo,Greece,Hotel Citywide,0.0228%
-1,Hotelscombined,Greece,Vacations,11.2904%
-1,KAYAK,Greece,Vacations,1.7742%
-1,Momondo,Greenland,Car Rentals,25.0000%
-1,KAYAK,Greenland,Flights,1.7241%
-1,Momondo,Greenland,Flights,0.6897%
-1,Hotelscombined,Greenland,Flights,3.9655%
-1,CheapFlights,Greenland,Flights,0.5172%
-1,KAYAK,Greenland,Hotel,8.7379%
-1,Hotelscombined,Greenland,Hotel,5.5825%
-1,Momondo,Greenland,Hotel,0.7282%
-1,KAYAK,Greenland,Hotel Citywide,12.5464%
-1,Hotelscombined,Greenland,Hotel Citywide,2.9740%
-1,Momondo,Greenland,Hotel Citywide,0.6506%
-1,KAYAK,Grenada,Flights,7.8634%
-1,Momondo,Grenada,Flights,1.1128%
-1,Hotelscombined,Grenada,Flights,5.2670%
-1,CheapFlights,Grenada,Flights,0.5935%
-1,KAYAK,Grenada,Hotel,9.9209%
-1,Hotelscombined,Grenada,Hotel,9.1272%
-1,Momondo,Grenada,Hotel,1.1905%
-1,KAYAK,Grenada,Hotel Citywide,10.4950%
-1,Momondo,Grenada,Hotel Citywide,1.4109%
-1,Hotelscombined,Grenada,Hotel Citywide,3.0198%
